15:05:29.696 INFO  - AnalyzerPortResults.3323().SigFrameCount == 500000
15:05:29.696 INFO  - AnalyzerPortResults.3324().SigFrameCount == 500000
15:05:29.696 INFO  - AnalyzerPortResults.3325().SigFrameCount == 500000
15:05:29.696 INFO  - AnalyzerPortResults.3326().SigFrameCount == 500000
15:05:29.696 INFO  - AnalyzerPortResults.3327().SigFrameCount == 500000
15:05:29.696 INFO  - AnalyzerPortResults.3328().SigFrameCount == 500000
15:05:29.696 INFO  - AnalyzerPortResults.3329().SigFrameCount == 500000
15:05:29.697 INFO  - AnalyzerPortResults.3330().SigFrameCount == 500000
15:05:29.697 INFO  - If finished.  Elapsed time [00:00:00.015]
15:05:29.697 INFO  - Applying...
15:05:30.015 INFO  - Applying hardware setup related configuration...
15:05:30.015 INFO  - Checking if the port(s) require reboot after the apply...
15:05:30.031 INFO  - Completed hardware setup related configuration
15:05:30.036 INFO  - Applying network interfaces
15:05:30.036 INFO  - Completed applying network interfaces
15:05:30.056 INFO  - Applied 0 object change(s) to the hardware.

15:05:30.057 INFO  - Sequencer is finalizing ...
15:05:30.067 INFO  - Sequencer finished.  Elapsed time [00:00:17.480]
15:05:31.720 INFO  - Disconnecting from chassis 10.11.1.3...
15:05:31.724 INFO  - Successfully released 10.11.1.3 test module 3 port group 1
15:05:31.727 INFO  - Successfully released 10.11.1.3 test module 3 port group 4
15:05:31.730 INFO  - Successfully released 10.11.1.3 test module 3 port group 2
15:05:31.736 INFO  - Successfully released 10.11.1.3 test module 3 port group 7
15:05:31.740 INFO  - Successfully released 10.11.1.3 test module 3 port group 5
15:05:31.745 INFO  - Successfully released 10.11.1.3 test module 3 port group 3
15:05:31.749 INFO  - Successfully released 10.11.1.3 test module 3 port group 6
15:05:31.753 INFO  - Successfully released 10.11.1.3 test module 3 port group 8
15:05:31.754 INFO  - Successfully released  ports in chassis 10.11.1.3
15:05:31.757 INFO  - Successfully disconnected from chassis 10.11.1.3.
onfig1 -Duration 500000 -DurationMode BURSTS -LoadUnit MEGABITS_PER_SECOND -FixedLoad 95
15:04:45.416 INFO  - stc::get port1 -children-Analyzer
15:04:45.418 INFO  - return  analyzer1
15:04:45.418 INFO  - stc::get analyzer1 -children-AnalyzerConfig
15:04:45.419 INFO  - return  analyzerconfig1
15:04:45.419 INFO  - stc::config analyzerconfig1 -Name {Advanced Settings 1}
15:04:45.419 INFO  - stc::get analyzerconfig1 -children-InterarrivalTimeHistogram
15:04:45.420 INFO  - return  interarrivaltimehistogram1
15:04:45.420 INFO  - stc::config interarrivaltimehistogram1 -BucketSizeList {2 4 8 16 32 64 128 256 512 1024 2048 4096 8192 16384 32768 4294901761} -LimitList {2 6 14 30 62 126 254 510 1022 2046 4094 8190 16382 32766 65534}
15:04:45.420 INFO  - stc::get analyzerconfig1 -children-LatencyHistogram
15:04:45.421 INFO  - return  latencyhistogram1
15:04:45.421 INFO  - stc::config latencyhistogram1 -BucketSizeList {2 4 8 16 32 64 128 256 512 1024 2048 4096 8192 16384 32768 4294901761} -LimitList {2 6 14 30 62 126 254 510 1022 2046 4094 8190 16382 32766 65534}
15:04:45.421 INFO  - stc::get analyzerconfig1 -children-FrameLengthHistogram
15:04:45.422 INFO  - return  framelengthhistogram1
15:04:45.422 INFO  - stc::config framelengthhistogram1 -BucketSizeList {2 4 8 16 32 64 128 256 512 1024 2048 4096 8192 16384 32768 4294901761} -LimitList {2 6 14 30 62 126 254 510 1022 2046 4094 8190 16382 32766 65534}
15:04:45.422 INFO  - stc::get analyzerconfig1 -children-SeqRunLengthHistogram
15:04:45.422 INFO  - return  seqrunlengthhistogram1
15:04:45.422 INFO  - stc::config seqrunlengthhistogram1 -BucketSizeList {2 4 8 16 32 64 128 256 512 1024 2048 4096 8192 16384 32768 4294901761} -LimitList {2 6 14 30 62 126 254 510 1022 2046 4094 8190 16382 32766 65534}
15:04:45.423 INFO  - stc::get analyzerconfig1 -children-SeqDiffCheckHistogram
15:04:45.423 INFO  - return  seqdiffcheckhistogram1
15:04:45.423 INFO  - stc::config seqdiffcheckhistogram1 -BucketSizeList {2 4 8 16 32 64 128 256 512 1024 2048 4096 8192 16384 32768 4294901761} -LimitList {2 6 14 30 62 126 254 510 1022 2046 4094 8190 16382 32766 65534}
15:04:45.423 INFO  - stc::get analyzerconfig1 -children-JitterHistogram
15:04:45.424 INFO  - return  jitterhistogram1
15:04:45.424 INFO  - stc::config jitterhistogram1 -BucketSizeList {2 4 8 16 32 64 128 256 512 1024 2048 4096 8192 16384 32768 4294901761} -LimitList {2 6 14 30 62 126 254 510 1022 2046 4094 8190 16382 32766 65534}
15:04:45.424 INFO  - stc::get analyzer1 -children-DiffServConfig
15:04:45.425 INFO  - return  diffservconfig1
15:04:45.425 INFO  - stc::get analyzer1 -children-HighResolutionSamplingPortConfig
15:04:45.425 INFO  - return  highresolutionsamplingportconfig1
15:04:45.426 INFO  - stc::get port1 -children-Capture
15:04:45.428 INFO  - return  capture1
15:04:45.428 INFO  - stc::get capture1 -children-CaptureFilter
15:04:45.428 INFO  - return  capturefilter1
15:04:45.428 INFO  - stc::get capture1 -children-CaptureFilterStartEvent
15:04:45.429 INFO  - return  capturefilterstartevent1
15:04:45.429 INFO  - stc::get capture1 -children-CaptureFilterStopEvent
15:04:45.430 INFO  - return  capturefilterstopevent1
15:04:45.430 INFO  - stc::get capture1 -children-CaptureRawPacketTagsInfo
15:04:45.431 INFO  - return  capturerawpackettagsinfo1
15:04:45.431 INFO  - stc::get capture1 -children-CaptureIeee80211
15:04:45.431 INFO  - return  captureieee802111
15:04:45.432 INFO  - stc::get port1 -children-IgmpPortConfig
15:04:45.434 INFO  - return  igmpportconfig1
15:04:45.434 INFO  - stc::get port1 -children-MldPortConfig
15:04:45.437 INFO  - return  mldportconfig1
15:04:45.437 INFO  - stc::get port1 -children-ArpCache
15:04:45.440 INFO  - return  arpcache1
15:04:45.441 INFO  - stc::get port1 -children-ArpNdReport
15:04:45.444 INFO  - return  arpndreport1
15:04:45.444 INFO  - stc::get port1 -children-PingReport
15:04:45.447 INFO  - return  pingreport1
15:04:45.447 INFO  - stc::get port1 -children-StpPortConfig
15:04:45.451 INFO  - return  stpportconfig1
15:04:45.451 INFO  - stc::get port1 -children-Dhcpv4PortConfig
15:04:45.455 INFO  - return  dhcpv4portconfig1
15:04:45.455 INFO  - stc::get port1 -children-Dhcpv6PortConfig
15:04:45.457 INFO  - return  dhcpv6portconfig1
15:04:45.457 INFO  - stc::get port1 -children-SaaPortConfig
15:04:45.460 INFO  - return  saaportconfig1
15:04:45.460 INFO  - stc::get port1 -children-L2tpPortConfig
15:04:45.463 INFO  - return  l2tpportconfig1
15:04:45.463 INFO  - stc::get port1 -children-PppoxPortConfig
15:04:45.467 INFO  - return  pppoxportconfig1
15:04:45.467 INFO  - stc::get port1 -children-PppProtocolConfig
15:04:45.472 INFO  - return  pppprotocolconfig1
15:04:45.472 INFO  - stc::config pppprotocolconfig1 -Protocol PPPOPOS -MaxEchoRequestAttempts 0
15:04:45.473 INFO  - stc::get port1 -children-AncpPortConfig
15:04:45.477 INFO  - return  ancpportconfig1
15:04:45.477 INFO  - stc::get port1 -children-EoamPortConfig
15:04:45.481 INFO  - return  eoamportconfig1
15:04:45.482 INFO  - stc::config eoamportconfig1 -EchoTlvsInDelayMeasurementResponse FALSE -EchoTlvsInLossMeasurementResponse FALSE
15:04:45.483 INFO  - stc::get port1 -children-VqAnalyzer
15:04:45.486 INFO  - return  vqanalyzer1
15:04:45.486 INFO  - stc::create EthernetCopper -under port1 -AlternateSpeeds {}
15:04:45.491 INFO  - return ethernetcopper1
15:04:45.491 INFO  - stc::get ethernetcopper1 -children-Mii
15:04:45.492 INFO  - return  mii1
15:04:45.492 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.492 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.492 INFO  - stc::config miiregister1 -RegValue 4416 -Name Control
15:04:45.492 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.493 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.493 INFO  - stc::config miiregister2 -Address 1 -RegValue 31085 -WritableMask 0 -Name Status
15:04:45.493 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.494 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.494 INFO  - stc::config miiregister3 -Address 2 -RegValue 32 -WritableMask 0 -Name {PHY Identifier}
15:04:45.494 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.495 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.495 INFO  - stc::config miiregister4 -Address 3 -RegValue 24753 -WritableMask 0 -Name {PHY Identifier}
15:04:45.495 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.495 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.495 INFO  - stc::config miiregister5 -Address 4 -RegValue 481 -Name {Auto-Negotiation Advertisement}
15:04:45.496 INFO  - stc::get mii1 -children-MiiRegister
15:04:45.496 INFO  - return  {miiregister1 miiregister2 miiregister3 miiregister4 miiregister5 miiregister6 miiregister7 miiregister8 miiregister9 miiregister10 miiregister11 miiregister12 miiregister13 miiregister14 miiregister15 miiregister16 miiregister17 miiregister18 miiregister19 miiregister20 miiregister21 miiregister22 miiregister23 miiregister24 miiregister25 miiregister26 miiregister27 miiregister28 miiregister29 miiregister30 miiregister31 miiregister32}
15:04:45.496 INFO  - stc::config miiregister6 -Address 5 -RegValue 19937 -WritableMask 0 -Name {Auto-Negotiation Link Partner Base Page Ability}
15:04:45.497 INFO  - stc::get mii1 -children-MiiRegister
